---- Session started: Thu Feb 10 2022 13:49:56 GMT+0100 (Central European Standard Time) ----
id x y width height top right bottom left
I6Q5_T3 1854.234375 157.71875 38.5 29 157.71875 1892.734375 186.71875 1854.234375
I6Q5_T4 1682.609375 188.5625 35.765625 29 188.5625 1718.375 217.5625 1682.609375
I6Q5_T5 1718.375 188.5625 64.546875 29 188.5625 1782.921875 217.5625 1718.375
I6Q5_T6 1782.921875 188.5625 74.46875 29 188.5625 1857.390625 217.5625 1782.921875
I6Q5A_T0 1736.09375 230.40625 84.875 25 230.40625 1820.96875 255.40625 1736.09375
I6Q5B_T0 1702.53125 260.390625 71.5625 25 260.390625 1774.09375 285.390625 1702.53125
I6Q5B_T1 1774.09375 260.390625 80.4375 25 260.390625 1854.53125 285.390625 1774.09375
I6Q5C_T0 1668.46875 290.375 71.75 25 290.375 1740.21875 315.375 1668.46875
I6Q5C_T1 1740.21875 290.375 95.875 25 290.375 1836.09375 315.375 1740.21875
I6Q5C_T2 1836.09375 290.375 52.5 25 290.375 1888.59375 315.375 1836.09375
I7Q1_T0 1636.984375 157.71875 60.625 29 157.71875 1697.609375 186.71875 1636.984375
I7Q1_T1 1697.609375 157.71875 21.625 29 157.71875 1719.234375 186.71875 1697.609375
I7Q1_T2 1719.234375 157.71875 40.40625 29 157.71875 1759.640625 186.71875 1719.234375
I7Q1_T3 1759.640625 157.71875 57.5625 29 157.71875 1817.203125 186.71875 1759.640625
I7Q1_T4 1817.203125 157.71875 59.09375 29 157.71875 1876.296875 186.71875 1817.203125
I7Q1_T5 1876.296875 157.71875 26.703125 29 157.71875 1903 186.71875 1876.296875
I7Q1_T6 1676.78125 188.5625 35.765625 29 188.5625 1712.546875 217.5625 1676.78125
I7Q1_T7 1712.546875 188.5625 150.65625 29 188.5625 1863.203125 217.5625 1712.546875
I7Q1A_T0 1679.03125 230.40625 75.484375 25 230.40625 1754.515625 255.40625 1679.03125
I7Q1A_T1 1754.515625 230.40625 123.515625 25 230.40625 1878.03125 255.40625 1754.515625
I7Q1A_T2 1727.921875 250.390625 84.15625 25 250.390625 1812.078125 275.390625 1727.921875
I7Q1B_T0 1696.6875 280.375 75.484375 25 280.375 1772.171875 305.375 1696.6875
